run,scenario_id,boundary_id,direction,flip_type,mechanism,safety_sensitive,opening_query,hidden_fact,expected_initial_label,expected_final_label,initial_labels,initial_category_present,initial_exact_present,plausible_initial_present,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_labels,final_category_present,final_exact_present,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,expected_final_exact_lost,provider_error,latency_ms
variability_c1_20260719T080936Z,v2_business_entity_specifics_10,business_entity_specifics,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,A guy is making money off videos of my performances without any agreement with me.,"He's my former manager — there WAS a contract, and the fight is whether his expired management deal still gives him video rights. It's a contract fight, not raw infringement.",Intellectual Property > Entertainment,Business and Corporate > Entertainment,Intellectual Property > Trademark/Copyright || Intellectual Property > Entertainment || Business and Corporate > Entertainment,True,True,True,3,"Which best fits your situation? || Are the performances you are referring to musical, acting, or something else? || Did you create the content yourself, or are you performing someone else's work?",True,Which best fits your situation?,"Business and Corporate > General (contracts, entities) || Business and Corporate > Entertainment || Business and Corporate > Litigation",True,True,True,True,False,False,False,,41243
variability_c1_20260719T080936Z,v2_business_entity_specifics_24,business_entity_specifics,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,Our family restaurant got a violation notice that could close us and we don't understand our options.,It's the county health department over our outdoor kitchen setup — no liquor issue at all; it's a local administrative appeal.,Business and Corporate > Restaurants/OLCC,Administrative Law > General (Local/Municipal),Business and Corporate > Restaurants/OLCC || Administrative Law > General (Local/Municipal) || Administrative Law > General (State),True,True,True,3,"What is the violation about? || What kind of violation notice did your restaurant receive? For example, was it related to health and safety, licensing, or something else? || Is the violation notice from a local government agency?",True,Is the violation notice from a local government agency?,Business and Corporate > Restaurants/OLCC || Administrative Law > General (Local/Municipal) || Administrative Law > Local/Municipal,True,True,True,True,False,False,False,,39590
variability_c1_20260719T080936Z,v2_business_entity_specifics_44,business_entity_specifics,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,The city is making it impossible to run our food-truck commissary and we suspect favoritism.,They rezoned our block industrial-exclusive last month with no notice to us — challenging the rezoning process and grandfathering our use is the case.,Administrative Law > General (Local/Municipal),Real Property > Land Use/Zoning,"Business and Corporate > General (contracts, entities) || Administrative Law > General (Local/Municipal) || Business and Corporate > Restaurants/OLCC",True,True,True,1,"Are you looking for help with a problem related to your business operations, or a problem with the city's rules and regulations?",True,"Are you looking for help with a problem related to your business operations, or a problem with the city's rules and regulations?","Administrative Law > General (Local/Municipal) || Real Property > Land Use/Zoning || Business and Corporate > General (contracts, entities)",True,True,False,False,True,True,False,,32542
variability_c1_20260719T080936Z,v2_business_entity_specifics_46,business_entity_specifics,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,Our 501(c)(3) board discovered our treasurer has been 'borrowing' from the operating account.,"It's $240,000 over four years with forged countersignatures — the board's duty now includes referral to prosecutors and our D&O carrier, not just governance cleanup.",Business and Corporate > Non-Profit,Criminal Law > White Collar Crime,Business and Corporate > Non-Profit || Criminal Law > White Collar Crime || Business and Corporate > Litigation,True,True,True,3,"What do you mainly want help with about the treasurer taking money? || Is the treasurer still a board member or still able to access the nonprofit’s bank account? || About how much money do you think was taken, and over what time period?",True,"About how much money do you think was taken, and over what time period?",Business and Corporate > Non-Profit || Criminal Law > White Collar Crime || General Litigation > Crime Victims,True,True,True,True,False,False,False,,644923
variability_c1_20260719T080936Z,v2_capacity_and_protection_01,capacity_and_protection,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I need to take over my father's finances before he loses everything. Where do I start?,"His dementia is advanced — his doctor says he no longer understands documents, so he can't sign anything voluntarily.",Wills & Trusts > Power of Attorney,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Power of Attorney || Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Elder Abuse,True,True,True,3,Has anyone involved in the older or vulnerable adult’s care or finances done any of the following? || Can your father still understand what a power of attorney means and is he willing to sign one so you can help with his finances? || Do you think anyone is pressuring him or taking his money or property?,True,Can your father still understand what a power of attorney means and is he willing to sign one so you can help with his finances?,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Elder Abuse,True,True,True,True,False,False,False,,653535
variability_c1_20260719T080936Z,v2_capacity_and_protection_07,capacity_and_protection,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I'm my dad's power of attorney and his care facility is questioning what I'm allowed to do.,"The POA only covers finances — the facility needs medical decisions made and dad can no longer consent, so I'm told I need guardianship for healthcare.",Wills & Trusts > Power of Attorney,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Power of Attorney || General Litigation > Health Law/HIPAA,True,True,True,3,Has anyone involved in the older or vulnerable adult’s care or finances done any of the following? || What kind of power of attorney do you have for your dad? || What is the facility stopping you from doing?,True,What kind of power of attorney do you have for your dad?,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney || Wills & Trusts > Elder Abuse,True,True,True,False,False,True,False,,648935
variability_c1_20260719T080936Z,v2_capacity_and_protection_26,capacity_and_protection,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,We need a guardianship for my mother-in-law before she signs anything else her nephew puts in front of her.,"It's past prevention — he already had her deed him the rental duplex and add him to two accounts; clawing those back is the case, with any guardianship second.",Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Elder Abuse,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Elder Abuse || Family Law > Other,True,True,True,3,"Has anyone involved in the older or vulnerable adult’s care or finances done any of the following? || Do you want help getting a guardianship (make personal/medical decisions), a conservatorship (manage money and property), or both for your mother-in-law? || Do you need an emergency court order to stop the nephew from getting her to sign more papers right now?",True,Do you need an emergency court order to stop the nephew from getting her to sign more papers right now?,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Elder Abuse || Wills & Trusts > Litigation,True,True,True,True,False,False,False,,644931
variability_c1_20260719T080936Z,v2_capacity_and_protection_42,capacity_and_protection,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The hospital won't release my brother to my care even though I'm all the family he has.,"He's on an involuntary psychiatric hold — the county filed for commitment and the hearing is Thursday; that proceeding, not guardianship, decides everything right now.",Wills & Trusts > Conservatorship/Guardianship,Criminal Law > Mental Commitment,Wills & Trusts > Conservatorship/Guardianship || General Litigation > Health Law/HIPAA || Family Law > Guardianship,True,True,True,3,Has anyone involved in the older or vulnerable adult’s care or finances done any of the following? || Is your brother an adult (18 or older)? || Do you have any legal papers that let you make medical decisions for your brother?,False,,,,,False,False,False,False,False,,22915
variability_c1_20260719T080936Z,v2_capacity_and_protection_43,capacity_and_protection,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Mom's caregiver quit suddenly and we found months of unopened mail including scary bank letters.,The scariest letter is a notice of trustee sale — her reverse mortgage defaulted on taxes and insurance while the mail piled up; the sale is in five weeks.,Wills & Trusts > Elder Abuse,Real Property > Foreclosure,Wills & Trusts > Elder Abuse || Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,True,True,True,3,Has anyone involved in the older or vulnerable adult’s care or finances done any of the following? || What do you most need help with right now? || Does your mom usually understand her money and what it means to sign papers?,False,,,,,False,False,False,False,False,,28459
variability_c1_20260719T080936Z,v2_capacity_and_protection_45,capacity_and_protection,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The bank froze Dad's accounts because two different relatives showed up with 'authority' documents.,Both documents are POAs Dad signed at different times — he's competent and mortified; revoking both and executing one clean POA solves it without any court.,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Power of Attorney,Wills & Trusts > Power of Attorney || Wills & Trusts > Conservatorship/Guardianship || Debtor/Creditor > General (Creditor),True,True,True,3,"Has anyone involved in the older or vulnerable adult’s care or finances done any of the following? || What kind of papers did the relatives show the bank to prove they can act for your dad? || Is your dad alive, and can he make his own decisions right now?",True,What kind of papers did the relatives show the bank to prove they can act for your dad?,,,,True,True,False,False,False,,56971
variability_c1_20260719T080936Z,v2_charge_severity_01,charge_severity,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,I got arrested after a fight outside a bar that I didn't start. I need a criminal defense lawyer.,"The paperwork says Assault III because the other guy's jaw was broken, and they told me that's a felony.",Criminal Law > Misdemeanor,Criminal Law > Lesser Felony,Criminal Law > Misdemeanor || Criminal Law > Lesser Felony || Criminal Law > Other,True,True,True,2,Do you know what you were charged with? || Were you charged with a misdemeanor or a felony?,True,Were you charged with a misdemeanor or a felony?,Criminal Law > Major Felony || Criminal Law > Lesser Felony,True,True,True,True,False,False,False,,59117
variability_c1_20260719T080936Z,v2_charge_severity_02,charge_severity,BtoA,routing_disambiguation,M4_competing_framings_of_one_dispute,false,The police charged me with assault after an argument with my brother-in-law got physical. I'm terrified.,"The complaint says Assault IV, a Class A misdemeanor; nobody was seriously hurt.",Criminal Law > Lesser Felony,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor || Criminal Law > Lesser Felony || General Litigation > Crime Victims,True,True,True,3,Which best describes the help you may need after the police or government encounter? || Do you know if the assault charge is a misdemeanor or a felony? || Did you hurt your brother-in-law badly enough that he needed to go to the hospital?,True,Do you know if the assault charge is a misdemeanor or a felony?,Criminal Law > Misdemeanor,True,True,True,True,False,False,False,,47713
variability_c1_20260719T080936Z,v2_charge_severity_17,charge_severity,BtoA,routing_disambiguation,M4_competing_framings_of_one_dispute,false,I was charged over an incident at work where money went missing from the till.,The charge is misdemeanor Theft III; the till was short $95.,Criminal Law > Lesser Felony,Criminal Law > Misdemeanor,Business and Corporate > Litigation || Criminal Law > White Collar Crime,True,False,False,1,"Were you charged with a crime, or is this a civil matter related to your employment?",True,"Were you charged with a crime, or is this a civil matter related to your employment?",Criminal Law > Misdemeanor,True,True,True,False,False,True,False,,33047
variability_c1_20260719T080936Z,v2_charge_severity_22,charge_severity,BtoA,routing_disambiguation,M4_competing_framings_of_one_dispute,false,I'm charged over a fight at my kid's hockey game that the other guy started on video.,"The complaint charges Harassment and Disorderly Conduct II — both misdemeanors, no injury alleged.",Criminal Law > Lesser Felony,Criminal Law > Misdemeanor,Criminal Law > Misdemeanor || Criminal Law > Lesser Felony || General Litigation > Crime Victims,True,True,True,3,"Do you know if the charge is a misdemeanor (less serious crime) or a felony (more serious crime)? || Did the police arrest you, or did they just give you a ticket or citation (a paper telling you to go to court)? || Did you get injured in the fight?",True,Do you know if the charge is a misdemeanor (less serious crime) or a felony (more serious crime)?,Criminal Law > Misdemeanor || Criminal Law > Local Ordinances || Criminal Law > Post Conviction/Appeals,True,True,True,True,False,False,False,,64947
variability_c1_20260719T080936Z,v2_charge_severity_24,charge_severity,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,I got charged after defending myself outside my apartment when a drunk guy came at me.,"Because I had my pocketknife out, they filed Unlawful Use of a Weapon — a felony — on top of the assault count.",Criminal Law > Misdemeanor,Criminal Law > Lesser Felony,Criminal Law > Misdemeanor || Criminal Law > Lesser Felony || Criminal Law > Major Felony,True,True,True,3,"Do you know what level your charge is? || Were you charged with a crime, or did you press charges against the other person? || What kind of crime were you charged with?",True,Do you know what level your charge is?,Criminal Law > Major Felony || General Litigation > Crime Victims || Criminal Law > Lesser Felony,True,True,True,True,False,False,False,,24875
variability_c1_20260719T080936Z,v2_charge_severity_27,charge_severity,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,I'm being prosecuted over money from my grandmother's accounts that I was helping her manage.,"The indictment charges first-degree Criminal Mistreatment and Aggravated Theft — they total it at $180,000 over four years.",Criminal Law > Misdemeanor,Criminal Law > Major Felony,Wills & Trusts > Litigation || Criminal Law > White Collar Crime || Wills & Trusts > Probate || Wills & Trusts > Elder Abuse,True,False,False,3,Has anyone involved in the older or vulnerable adult’s care or finances done any of the following? || Is this a criminal case (the state is trying to punish you) or a civil case (someone is suing you for money)? || What papers or legal role did you have that let you manage your grandmother’s money?,True,Is this a criminal case (the state is trying to punish you) or a civil case (someone is suing you for money)?,Criminal Law > Major Felony || Criminal Law > White Collar Crime || Wills & Trusts > Elder Abuse,True,True,True,False,False,True,False,,33577
variability_c1_20260719T080936Z,v2_charge_severity_43,charge_severity,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,My college son and his roommates are all charged over things found in their shared apartment.,The indictment charges possession with intent to distribute — scales and baggies in the common area made everyone a 'dealer' in the state's eyes.,Criminal Law > Misdemeanor,Criminal Law > Major Felony,Criminal Law > Misdemeanor || Criminal Law > Lesser Felony || Criminal Law > Major Felony,True,True,True,2,Do you know if the charges are misdemeanors (less serious) or felonies (more serious)? || What did the police say they found in the apartment?,True,What did the police say they found in the apartment?,Criminal Law > Major Felony || Criminal Law > Drug Crimes,True,True,True,True,False,False,False,,25676
variability_c1_20260719T080936Z,v2_charge_severity_44,charge_severity,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,The school called the police about my son's backpack and now we're in the system.,He's 17 and the DA filed a gun charge that automatically waives to adult court under our statute.,Criminal Law > Juvenile Offender,Criminal Law > Major Felony,Criminal Law > Juvenile Offender || Administrative Law > Schools — Special Needs Education || Administrative Law > Student Rights,True,True,True,3,Which best describes the help you may need after the police or government encounter? || What do you need help with most right now? || What did the school or police say was in your son's backpack?,True,Which best describes the help you may need after the police or government encounter?,,,,True,False,False,False,False,,31094
variability_c1_20260719T080936Z,v2_charge_severity_61,charge_severity,AtoB,routing_disambiguation,M4_competing_framings_of_one_dispute,false,Airport security found something in my carry-on that I completely forgot was in there.,"It was my pistol — I have a permit at home, but 'firearm at a security checkpoint' is charged as a felony here plus the federal civil penalty.",Criminal Law > Misdemeanor,Criminal Law > Lesser Felony,General Litigation > Aviation || Criminal Law > Misdemeanor || Administrative Law > General (Federal),True,True,True,2,"What was the item they found? || Were you arrested or given a ticket/citation, or did they just take the item?",True,What was the item they found?,Criminal Law > Major Felony || Administrative Law > General (Federal) || Criminal Law > Gun Rights,True,False,True,False,False,False,False,,33348
variability_c1_20260719T080936Z,v2_consumer_service_route_04,consumer_service_route,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,We paid a company thousands to get us out of our timeshare and they did absolutely nothing.,"Beyond the exit-company scam, the timeshare itself keeps assessing us — we're deeded owners of a fractional real-estate interest and need the ownership itself unwound.",Consumer Law > General,Real Property > Other,Consumer Law > General || Consumer Law > Small Claims Advice || Consumer Law > Other,True,True,True,3,"Do you have anything in writing (a contract you signed, emails, or texts) that says what the company would do to get you out of the timeshare? || About how much money did you pay the company? || How did you pay them?",False,,,,,False,False,False,False,False,,27122
variability_c1_20260719T080936Z,v2_consumer_service_route_07,consumer_service_route,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,The moving and storage company is holding our household goods hostage for charges we never agreed to.,"It was an interstate move — the mover is a federally regulated carrier, and the weight-based charges violate the tariff rules their federal registration requires.",Consumer Law > Storage Units,Administrative Law > Transportation,Consumer Law > General || Consumer Law > Other || Debtor/Creditor > Collection/Harassment,True,False,True,2,"Where are your belongings right now? || Are you trying to get your belongings back from a storage unit, or from a moving company that was transporting them?",True,"Are you trying to get your belongings back from a storage unit, or from a moving company that was transporting them?",Consumer Law > General || Consumer Law > Automobiles/RV's/Mobile Homes || Administrative Law > Transportation,True,True,False,False,True,True,False,,43717
variability_c1_20260719T080936Z,v2_consumer_service_route_08,consumer_service_route,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,An online seller took my money for equipment that never arrived and now the website is gone.,"It wasn't a store — it was an individual on a marketplace app selling his used camera gear; $2,300 by payment app, person to person.",Consumer Law > General,Consumer Law > Problems Between Consumers,Consumer Law > General || Consumer Law > Other || Consumer Law > Automobiles/RV's/Mobile Homes,True,True,True,3,"Did you buy from a real business website, or from a person selling on a marketplace (like Facebook Marketplace, Craigslist, or eBay)? || How did you pay? || About how much money did you pay?",True,"Did you buy from a real business website, or from a person selling on a marketplace (like Facebook Marketplace, Craigslist, or eBay)?",Consumer Law > Problems Between Consumers || Consumer Law > Small Claims Advice || Consumer Law > Other,True,True,True,False,False,True,False,,49380
variability_c1_20260719T080936Z,v2_consumer_service_route_22,consumer_service_route,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,true,The cremation company handled my mother's remains so carelessly that our family is traumatized.,It's beyond bad service — they gave us the wrong person's ashes and can't locate Mom's; the claim is the mishandling-of-remains tort with real emotional-distress damages.,Consumer Law > General,General Litigation > General Torts/Privacy,General Litigation > Wrongful Death || General Litigation > Personal Injury || Consumer Law > General,True,True,True,3,"Has anyone involved in the older or vulnerable adult’s care or finances done any of the following? || What do you mainly want help with? || Did the cremation company lose or damage the remains, or was the handling otherwise disrespectful?",True,"Did the cremation company lose or damage the remains, or was the handling otherwise disrespectful?",General Litigation > General Torts/Privacy || General Litigation > Wrongful Death,True,True,True,False,False,True,False,,36581
variability_c1_20260719T080936Z,v2_consumer_service_route_24,consumer_service_route,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,My storage facility 'lost' my unit's contents while I was deployed overseas.,"They auctioned it during my deployment despite my SCRA notice on file — servicemember protections prohibit exactly that, and JAG says it's an SCRA enforcement case.",Consumer Law > Storage Units,Administrative Law > Military/Veterans,Consumer Law > Storage Units || General Litigation > Property Damage || Military > Other,True,True,True,0,,False,,,,,False,False,False,False,False,,9649
variability_c1_20260719T080936Z,v2_creditor_judgment_bankruptcy_02,creditor_judgment_bankruptcy,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I have a judgment from small claims court but still haven't seen a dime. What's next?,He just filed Chapter 7 bankruptcy and I got a notice saying all collection has to stop.,Debtor/Creditor > Judgment Collection,Bankruptcy > Creditors,Debtor/Creditor > Judgment Collection || General Litigation > General Litigation || Consumer Law > Problems Between Consumers,True,True,True,0,,False,,,,,False,False,False,False,False,,10103
variability_c1_20260719T080936Z,v2_creditor_judgment_bankruptcy_22,creditor_judgment_bankruptcy,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The company that owes my consulting invoice keeps promising 'next quarter' while I fall behind on my own bills.,"Their 'next quarter' became a Chapter 11 filing yesterday — I'm unsecured for $28,000 and there's a claims-bar date coming.",Debtor/Creditor > General (Creditor),Bankruptcy > Creditors,"Debtor/Creditor > General (Creditor) || Business and Corporate > Litigation || Business and Corporate > General (contracts, entities)",True,True,True,3,"Do you already have a court judgment (a court order saying they must pay you)? || About how much money does the company owe you? || Do you have anything in writing that shows they agreed to the work and the pay (like a contract, invoice, or emails/texts)?",True,About how much money does the company owe you?,"Bankruptcy > Creditors || Business and Corporate > General (contracts, entities) || Debtor/Creditor > General (Creditor)",True,True,False,False,True,True,False,,32107
variability_c1_20260719T080936Z,v2_creditor_judgment_bankruptcy_24,creditor_judgment_bankruptcy,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our HOA can't collect dues from one owner and it's forcing the rest of us to cover the gap.,"He filed Chapter 13 — the board got the notice, and our lien and the arrears are now tangled in his plan; the association needs bankruptcy counsel.",Real Property > Homeowners Assoc,Bankruptcy > Creditors,Real Property > Homeowners Assoc || Real Property > General (residential),True,True,True,2,Is the owner who isn't paying in bankruptcy? || Is the owner who isn't paying trying to sell their home?,True,Is the owner who isn't paying in bankruptcy?,"Real Property > Homeowners Assoc || Bankruptcy > Creditors || Business and Corporate > General (contracts, entities)",True,True,False,False,True,True,False,,16241
