run,scenario_id,boundary_id,direction,flip_type,mechanism,safety_sensitive,opening_query,hidden_fact,expected_initial_label,expected_final_label,initial_labels,initial_category_present,initial_exact_present,plausible_initial_present,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_labels,final_category_present,final_exact_present,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,expected_final_exact_lost,provider_error,latency_ms
final_run_1_20260718T203325Z,v2_benefit_agency_11,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The city denied my application and gave me two sentences of explanation after eight months of waiting.,"It's a variance application — I want to build an accessory dwelling my lot's zoning doesn't allow, and the planning commission said no.",Administrative Law > General (Local/Municipal),Real Property > Land Use/Zoning,Administrative Law > General (Local/Municipal) || Real Property > Land Use/Zoning || Administrative Law > General (State),True,True,True,3,What kind of application did the city deny? || Did the city’s denial letter include appeal instructions or a deadline to appeal? || Was this a state or local government decision?,True,What kind of application did the city deny?,,,,True,True,False,False,False,,31563
final_run_1_20260718T203325Z,v2_benefit_agency_12,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My unemployment claim was denied and I have a hearing scheduled in three weeks. I need representation.,"At the fact-finding, my employer claimed 'misconduct' — but the real story is they fired me for filing a workers' comp claim, and I want to go after them for that firing too, beyond the hearing.",Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge - Employee,Administrative Law > Unemployment || General Litigation > Other || Administrative Law > General (State),True,True,True,0,,False,,,,,False,False,False,False,False,,8167
final_run_1_20260718T203325Z,v2_benefit_agency_13,benefit_agency,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I was let go unfairly and now I have no income coming in at all. I need legal help this week.,The urgent piece is my unemployment denial — my appeal hearing with the state is Tuesday and I can't do it alone.,Labor & Employment > Wrongful Discharge - Employee,Administrative Law > Unemployment,Labor & Employment > Wrongful Discharge - Employee,True,True,True,0,,False,,,,,False,False,False,False,False,,10461
final_run_1_20260718T203325Z,v2_benefit_agency_14,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"The state says I was overpaid benefits during the pandemic and now they want $18,000 back.",It's not unemployment — the demand is from DHS for SNAP and childcare assistance they now claim I didn't qualify for.,Administrative Law > Unemployment,Administrative Law > Welfare,Administrative Law > Unemployment || Debtor/Creditor > Judgment Collection || Administrative Law > Social Security/SSI,True,True,True,2,"Which benefits do they say were overpaid? || Are you trying to get help with unemployment benefits you received, or with paying back money you owe?",True,Which benefits do they say were overpaid?,Administrative Law > Welfare || Debtor/Creditor > General (Debtor),True,True,True,False,False,True,False,,126206
final_run_1_20260718T203325Z,v2_benefit_agency_21,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,They're taking money out of my monthly check to repay something from years ago and I barely get by as is.,The deduction is DHS recouping an old TANF overpayment out of my current food benefits.,Administrative Law > Social Security/SSI,Administrative Law > Welfare,Debtor/Creditor > General (Debtor) || Administrative Law > Social Security/SSI || Labor & Employment > Wage and Hour Claims - Employee,True,True,True,3,What kind of monthly check is the money being taken from? || Who is taking the money out of your check? || What do they say the money is for (even if it was from years ago)?,True,What do they say the money is for (even if it was from years ago)?,,,,True,False,False,False,False,,133271
final_run_1_20260718T203325Z,v2_benefit_agency_22,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The state licensing board sent me a letter and I'm terrified to even open the follow-up.,The letter says they referred my case to the DA for practicing during my lapsed renewal — there's now an actual criminal citation attached.,Administrative Law > Professional Licensing,Criminal Law > Misdemeanor,Administrative Law > Professional Licensing || Administrative Law / Professional Licensing,True,True,True,2,What kind of professional license is this about? || What kind of license does the state licensing board want to take away?,False,,,,,False,False,False,False,False,,102642
final_run_1_20260718T203325Z,v2_benefit_agency_23,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My special-needs son is about to turn 18 and I'm told everything about his support changes.,"The urgent piece is decision-making authority — he can't manage medical or financial choices, and the clinic says at 18 I lose authority without a guardianship order.",Administrative Law > Social Security/SSI,Wills & Trusts > Conservatorship/Guardianship,Wills & Trusts > Conservatorship/Guardianship || Family Law > Guardianship || Family Law > Child Support/Modification,False,False,True,2,"When your son turns 18, what do you need the most help with? || Right now, do you have a guardianship (court order that gives you the legal right to make decisions for your son)?",True,"When your son turns 18, what do you need the most help with?",Wills & Trusts > Conservatorship/Guardianship || Family Law > Guardianship || Wills & Trusts > Special Needs/Inc. Cap Trusts,True,True,True,True,False,False,False,,58815
final_run_1_20260718T203325Z,v2_benefit_agency_24,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I drive for the county and got written up over my CDL medical card situation. My union rep is useless.,"The real problem is the DMV — they refuse to process my renewed medical certificate and downgraded my CDL by mistake, which triggered the write-up.",Labor & Employment > Public Employees - Employee,Administrative Law > DMV (Non-Criminal),Labor & Employment > Public Employees - Employee || Criminal Law > Traffic Offenses - CDL Drivers || Administrative Law > DMV (Non-Criminal),True,True,True,2,"What do you need help with most right now? || Were you written up because your CDL medical card expired, or because of something else related to it?",True,"Were you written up because your CDL medical card expired, or because of something else related to it?",Administrative Law > DMV (Non-Criminal) || Labor & Employment > Public Employees - Employee || Labor & Employment > Union Issues - Employee,True,True,True,True,False,False,False,,24828
final_run_1_20260718T203325Z,v2_benefit_agency_25,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our daughter's college is threatening to withhold her degree over a conduct case that was a joke.,"The conduct case actually closed in her favor — the real hold is a disputed $9,000 'institutional balance' they've sent to collections, and her transcripts are hostage to it.",Administrative Law > Student Rights,Debtor/Creditor > Student Loans,Administrative Law > Student Rights || Administrative Law > Schools — Special Needs Education || General Litigation > Civil Rights,True,True,True,3,"What kind of college is it? || Is the college threatening to withhold your daughter's degree because of a conduct case, even though she has met all other graduation requirements and paid all fees? || Is your daughter's problem about special education services or a general student conduct issue?",True,"Is the college threatening to withhold your daughter's degree because of a conduct case, even though she has met all other graduation requirements and paid all fees?",Administrative Law > Student Rights || Debtor/Creditor > Collection/Harassment || Administrative Law > Schools — Special Needs Education,True,False,False,False,True,False,False,,50247
final_run_1_20260718T203325Z,v2_benefit_agency_26,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The pharmacy board flagged my dispensing records and suspended me while they 'investigate'.,Federal agents served a subpoena on the pharmacy the same week — my lawyer friend says the parallel criminal fraud investigation is the bigger danger.,Administrative Law > Professional Licensing,Criminal Law > White Collar Crime,Administrative Law > Professional Licensing || Criminal Law > Other,True,True,True,3,Who suspended you? || Are you a pharmacist or pharmacy technician? || Did the board say you might have done something wrong?,False,,,,,True,False,False,False,False,,11906
final_run_1_20260718T203325Z,v2_benefit_agency_27,benefit_agency,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My benefits hearing is scheduled and everyone tells me not to go in without representation.,It's my Medicaid home-care hours — the state cut them from 40 to 12 a week and the hearing is my appeal of that reduction.,Administrative Law > Unemployment,Administrative Law > Medicare/Medicaid,Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > Unemployment,True,True,True,1,What kind of benefits is the hearing about?,True,What kind of benefits is the hearing about?,Administrative Law > Medicare/Medicaid,True,True,True,False,False,True,False,,31733
final_run_1_20260718T203325Z,v2_benefit_agency_28,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The city shut off our water over a bill from the previous owner of our house.,"The title company missed the recorded utility lien at closing — this is now a title-insurance and escrow-failure claim, not just a shutoff fight.",Administrative Law > Utilities,Real Property > General (Residential),,False,False,False,1,All classifier providers failed to return a response or no labels/questions were found.,False,,,,,False,False,False,False,False,,22894
final_run_1_20260718T203325Z,v2_benefit_agency_41,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The state took my daycare license over an incident that was completely misreported.,The same misreport put ME on the child-abuse central registry — challenging that founded disposition is separate from the license case and controls it.,Administrative Law > Professional Licensing,Family Law > Juvenile/DHS Issues,Administrative Law > Professional Licensing || Criminal Law > Other,True,True,True,3,"Which of these do you need help with right now? || Did you get a letter or notice from the state about this? || Do you want to get your license back, or are you trying to get a new one?",True,Which of these do you need help with right now?,,,,False,False,False,False,False,,45919
final_run_1_20260718T203325Z,v2_benefit_agency_42,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My food cart was shut down by an inspector who barely looked at anything.,He shut down all four Somali-owned carts on our block the same day and none of the others — we've compared write-ups and the pattern is unmistakable.,Administrative Law > General (Local/Municipal),General Litigation > Civil Rights,Business and Corporate > Restaurants/OLCC || Administrative Law > General (State) || Administrative Law > General (Local/Municipal),True,True,True,3,Which agency or inspector shut down your food cart? || Did you get a written shut-down notice or order that says why they closed you? || What reason did the inspector or the paper notice give for shutting you down?,True,Did you get a written shut-down notice or order that says why they closed you?,Administrative Law > General (Local/Municipal) || General Litigation > Civil Rights || General Litigation > Actions Against Police,True,True,False,False,True,True,False,,49063
final_run_1_20260718T203325Z,v2_benefit_agency_43,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My veteran husband's claim has been 'pending' so long that we've given up on the normal channels.,"The stuck claim isn't the VA at all — it's PERS refusing to credit his military service years toward his state-trooper pension, which their own rules allow.",Administrative Law > Military/Veterans,Administrative Law > PERS,Administrative Law > Military/Veterans || Administrative Law > Social Security/SSI || General Litigation > Other,True,True,True,3,What kind of VA claim is stuck? || Where is the claim in the process? || Is your husband's claim related to benefits he is trying to get from the military or from Social Security?,True,Is your husband's claim related to benefits he is trying to get from the military or from Social Security?,Administrative Law > PERS || Administrative Law/PERS || Administrative Law/Military/Veterans,True,True,True,False,False,True,False,,47017
final_run_1_20260718T203325Z,v2_benefit_agency_44,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The housing authority terminated our rental assistance over paperwork we never received.,"It's our Section 8 voucher — the termination skipped the informal hearing HUD rules require, and our landlord starts eviction the day the subsidy stops.",Administrative Law > Welfare,Real Property > Section 8/HUD,Real Property > Section 8/HUD || Real Property > Tenant (Residential) || Administrative Law > Welfare,True,True,True,3,"Which kind of rental help was ended? || Are you trying to get your rental assistance back, or are you trying to fight being removed from the housing program? || Did you get a notice that you were behind on paperwork?",True,Which kind of rental help was ended?,Real Property > Section 8/HUD || Administrative Law > General (Local/Municipal) || Real Property > Tenant (Residential),True,True,True,True,False,False,False,,43783
final_run_1_20260718T203325Z,v2_benefit_agency_45,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I'm a nurse and a patient complaint from two years ago has suddenly come back to life.,It's revived because the patient filed a malpractice suit naming me personally — the board matter closed long ago; the lawsuit is what needs defending.,Administrative Law > Professional Licensing,General Litigation > Malpractice (Medical),Administrative Law > Professional Licensing || Labor & Employment > General - Employee || General Litigation > Malpractice (Medical),True,True,True,3,Who is bringing the old complaint back up now? || What is the complaint mainly about? || Do you still work at the same facility where this happened?,True,Who is bringing the old complaint back up now?,,,,True,True,False,False,False,,33585
final_run_1_20260718T203325Z,v2_benefit_agency_46,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,"The state overpaid me pandemic unemployment through their own error and now wants $23,000 with penalties.","I lost my waiver appeal — the debt is final, collection has begun, and with my other debts the realistic question is whether bankruptcy reaches an agency overpayment.",Administrative Law > Unemployment,Bankruptcy > Personal,Administrative Law > Unemployment || Debtor/Creditor > General (Debtor) || Debtor/Creditor > Judgment Collection,True,True,True,1,"Are you trying to get help with the unemployment benefits themselves, or with the debt and penalties you owe?",True,"Are you trying to get help with the unemployment benefits themselves, or with the debt and penalties you owe?",Bankruptcy > Personal || Debtor/Creditor > Collection/Harassment || Administrative Law > Unemployment,True,True,False,False,True,True,False,,29155
final_run_1_20260718T203325Z,v2_benefit_agency_47,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My mother's in-home care hours were slashed and the caseworker just says 'new assessment tool.',"The cut forces her toward a nursing facility — advocates say institutionalizing people who can live at home with services violates the ADA's community-integration mandate, and there's a class case forming.",Administrative Law > Medicare/Medicaid,General Litigation > Americans With Disabilities Act,Wills & Trusts > Long-term Care Issues || Administrative Law > Medicare/Medicaid || Administrative Law > Social Security/SSI,True,True,True,3,"What program is paying for your mom’s in-home care hours? || Did you get a written letter or notice saying her hours were being cut, with information about how to appeal and the deadline to appeal? || What state is your mother in?",False,,,,,False,False,False,False,False,,28802
final_run_1_20260718T203325Z,v2_benefit_agency_48,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The city denied my sidewalk café permit while approving everyone else's on the block.,The denial letter says it's because my OLCC sidewalk-service endorsement lapsed — fixing the liquor-license endorsement is the actual unlock.,Administrative Law > General (Local/Municipal),Business and Corporate > Restaurants/OLCC,Administrative Law > General (Local/Municipal) || Business and Corporate > Restaurants/OLCC || General Litigation > Civil Rights,True,True,True,3,What do you want help with most? || Did the city give you a written reason for the denial? || Is your sidewalk café permit the only one denied on the block?,True,Did the city give you a written reason for the denial?,Business and Corporate > Restaurants/OLCC || Administrative Law > General (Local/Municipal),True,True,True,True,False,False,False,,32693
final_run_1_20260718T203325Z,v2_benefit_agency_61,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The state suspended my foster-parent certification over an allegation that was withdrawn the next day.,They also removed our foster daughter of two years during the suspension — getting her placement back through the dependency court is the fight that matters most.,Administrative Law > General (State),Family Law > Juvenile/DHS Issues,Administrative Law > Professional Licensing || Family Law > Juvenile/DHS Issues || Administrative Law / General (State),True,False,False,3,"Is your issue mainly about the state suspending your foster‑parent certification (a licensing/certification problem), or is there also a juvenile court case about a child involved? || Did you get a letter or notice about the suspension? || Do you want to get your certification back?",True,"Is your issue mainly about the state suspending your foster‑parent certification (a licensing/certification problem), or is there also a juvenile court case about a child involved?",Family Law > Juvenile/DHS Issues || Administrative Law > Professional Licensing || Administrative Law > General (State),True,True,True,True,False,False,False,,58745
final_run_1_20260718T203325Z,v2_benefit_agency_62,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My CNA license renewal is stuck because of a 'flag' nobody at the board can explain.,The flag is a discipline record from a state I've never worked in — someone used my license number and identity there; clearing the identity theft is the unlock.,Administrative Law > Professional Licensing,Consumer Law > Identity Theft,Administrative Law > Professional Licensing,True,True,True,0,,False,,,,,False,False,False,False,False,,4423
final_run_1_20260718T203325Z,v2_benefit_agency_63,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our church's food pantry got shut down by an inspector over rules we've never heard of.,The citation hinges on our nonprofit status paperwork — our 501(c)(3) food-handling exemption lapsed when a filing was missed; restoring the nonprofit compliance stack reopens us.,Administrative Law > General (Local/Municipal),Business and Corporate > Non-Profit,Administrative Law > General (State) || Administrative Law > General (Local/Municipal) || Business and Corporate > Non-Profit,True,True,True,3,Who shut it down? || Was the inspector from the state or a local city/county government? || Did the inspector give you a written notice or order to shut down?,True,Did the inspector give you a written notice or order to shut down?,,,,True,True,False,False,False,,52567
final_run_1_20260718T203325Z,v2_benefit_agency_64,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The VA reduced my disability rating right after my condition got demonstrably worse.,The reduction letter cites a 'fugitive felon' flag — an ancient bench warrant from a case dismissed decades ago that never got cleared from the court record; quashing and sealing that record restores the rating automatically.,Administrative Law > Military/Veterans,Criminal Law > Expunction,Administrative Law > Military/Veterans || Administrative Law > Social Security/SSI || Administrative Law > SSD,True,True,True,1,Are you trying to get benefits from the VA (Department of Veterans Affairs) or Social Security?,False,,,,,False,False,False,False,False,,47970
final_run_1_20260718T203325Z,v2_benefit_agency_65,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My daughter's college financial aid got clawed back mid-semester and she may have to withdraw.,"It's a federal Pell/verification dispute — Education Department rules and their appeal process govern, not anything the college controls.",Administrative Law > Student Rights,Administrative Law > General (Federal),Administrative Law > Student Rights || Family Law > Child Support/Modification || Administrative Law > Social Security/SSI,True,True,True,3,"What kind of financial aid was taken back, and who was it from? || What reason did the school give for taking the aid back? || Is this connected to a divorce, child support, custody, or spousal support court order (a judge’s order about payments), like an order to help pay for college?",True,"What kind of financial aid was taken back, and who was it from?",,,,True,False,False,False,False,,75121
final_run_1_20260718T203325Z,v2_benefit_agency_66,benefit_agency,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,The state garnished my tax refund for a college debt from twenty years ago that I don't recognize.,"It's a defaulted state-guaranteed student loan — the student-loan rehabilitation and dispute machinery is the route, with its own defenses and statute questions.",Administrative Law > General (State),Debtor/Creditor > Student Loans,Taxation > Personal Income || Debtor/Creditor > Student Loans || Consumer Law > Identity Theft,False,False,False,3,"What do you think the debt is for? || Which tax refund did the state take (garnish means take your money to pay a debt)? || Before they took your refund, did you get a notice or letter that says who claims you owe the debt (the school, agency, or collection company)?",True,What do you think the debt is for?,Debtor/Creditor > Student Loans || Administrative Law > Unemployment || Administrative Law > Social Security/SSI,True,True,True,True,False,False,False,,32419
final_run_1_20260718T203325Z,v2_business_entity_specifics_01,business_entity_specifics,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,I'm starting an organization with two friends and we need help setting it up properly.,It's a charity for veterans' housing — we need 501(c)(3) status so donations are deductible.,"Business and Corporate > General (contracts, entities)",Business and Corporate > Non-Profit,"Business and Corporate > General (contracts, entities) || Business and Corporate > Non-Profit || Labor & Employment > ADA (Disability) Act Issues",True,True,True,1,"Are you setting up a for-profit business, or a nonprofit (charity) organization?",True,"Are you setting up a for-profit business, or a nonprofit (charity) organization?",Business and Corporate > Non-Profit || Taxation > Business & Corporate || Taxation > Estate & Gift,True,True,True,True,False,False,False,,25452
final_run_1_20260718T203325Z,v2_business_entity_specifics_02,business_entity_specifics,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,My restaurant is facing a regulatory problem that could shut us down within the month.,It's not the liquor license — the state agriculture department is threatening our license over a food-safety citation we believe was erroneous.,Business and Corporate > Restaurants/OLCC,Administrative Law > General (State),Business and Corporate > Restaurants/OLCC || Administrative Law > General (Local/Municipal) || Administrative Law > General (State),True,True,True,2,What is the issue mainly about? || Did you get a written notice or order that says you must close or fix things by a deadline?,True,What is the issue mainly about?,Business and Corporate > Restaurants/OLCC || Administrative Law > General (State),True,True,True,True,False,False,False,,25945
final_run_1_20260718T203325Z,v2_business_entity_specifics_03,business_entity_specifics,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,I'm buying into an existing business and the paperwork they sent is way over my head.,"It's a national sandwich franchise — the documents are a franchise disclosure document and franchise agreement, not a normal purchase.",Business and Corporate > Sale Of Business,Business and Corporate > Franchise,"Business and Corporate > General (contracts, entities) || Business and Corporate > Sale Of Business || Business and Corporate > Document Review",True,True,True,3,"Are you buying the whole business, a part/ownership share, or a franchise location? || Are you buying a business that is already running, or are you starting a new business with others? || What kind of paperwork are you looking at? For example, is it a contract to buy the business, or documents about the business's structure?",True,"What kind of paperwork are you looking at? For example, is it a contract to buy the business, or documents about the business's structure?","Business and Corporate > Franchise || Business and Corporate > General (contracts, entities)",True,True,True,False,False,True,False,,25014
final_run_1_20260718T203325Z,v2_business_entity_specifics_04,business_entity_specifics,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,We want to raise money from people we know to expand the company and need to do it right.,We're planning to sell actual equity shares to about 20 friends-and-family investors — I've been warned that's a securities offering with real rules.,"Business and Corporate > General (contracts, entities)",Business and Corporate > Securities,"Business and Corporate > Securities || Business and Corporate > General (contracts, entities) || Administrative Law > Utilities",True,True,True,3,"How do you plan to raise the money from people you know? || Will any of the people investing be “accredited investors” (people with high income or high net worth, under the law)? || What state are you in, and what state are most of the investors in?",True,How do you plan to raise the money from people you know?,,,,True,True,False,False,False,,37929
final_run_1_20260718T203325Z,v2_business_entity_specifics_05,business_entity_specifics,AtoB,routing_disambiguation,M2_specific_vs_general_fallback,false,My business partner and I are splitting up and it's getting complicated fast.,The company can't pay its debts — the split only works if the LLC itself goes through bankruptcy while we separate.,Business and Corporate > Sale Of Business,Bankruptcy > Business,"Business and Corporate > General (contracts, entities) || Business and Corporate > Litigation || Business and Corporate > Sale Of Business",True,True,True,3,Which best matches what’s going on with the split right now? || What type of business is it? || Do you have a written agreement with your business partner (a contract that explains ownership and how you split up)?,True,What type of business is it?,"Bankruptcy > Business || Business and Corporate > General (contracts, entities) || Business and Corporate > Litigation",True,True,False,False,True,True,False,,38330
